Longitud;Latitud;Name;Nombre_PAF;Departamento;Ciudad
-63.18160556;-17.78213611;BCR;Of. Central SCZ 4;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-66.15708889;-17.39646944;BCR;Of. Central CBB 4;COCHABAMBA;COCHABAMBA
-63.21546389;-17.74905833;BCR;Urubo;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19959167;-17.75444444;BCR;Mall Ventura 1;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-63.19959167;-17.75444444;BCR;Mall Ventura 2;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.14249722;-16.49340278;BCR;Manco Kapac;LA PAZ;LA PAZ
-68.10648365;-16.52332107;BCR;Alto Obrajes;LA PAZ;LA PAZ
-66.25745556;-17.3915;BCR;Unilever;COCHABAMBA;COCHABAMBA
-63.1791;-17.75898333;BCR;Ag. Norte;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.06236389;-16.51921111;BCR;Hiper Achumani;LA PAZ;LA PAZ
-66.15633611;-17.40491111;BCR;Ag. Esteban Arce;COCHABAMBA;COCHABAMBA
-63.13170833;-17.83499167;BCR;Hiper Plan 3000;SANTA CRUZ;SANTA CRUZ DE LA SIERRA
-68.16449167;-16.51400556;BCR;Ag. Franco Valle;LA PAZ;EL ALTO
-66.29161944;-17.39671667;BCR;Manaco;COCHABAMBA;QUILLACOLLO
